node,betweenness_centrality,closeness_centrality,degree_centrality
chlosan forte 2.5mg/5mg/10mg tablet,4.2879673447075457e-05,0.8801181259478011,0.08396946564885496
chlosan plus 5mg/2.5mg tablet,3.208398501504382e-05,0.8742567192579085,0.07633587786259542
chlotrip 12.5mg/5mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
chlotrip ds 25mg/10mg tablet,1.602404439539721e-05,0.800508166969147,0.0916030534351145
chlozep 1 mg/10 mg tablet,6.013519816155538e-05,0.8662895749862519,0.10687022900763359
chlozep plus 10 mg/1 mg/2 mg tablet,8.719767304795018e-05,0.8709422636442619,0.12213740458015267
chupp c 4mg/10mg syrup,9.007234941820291e-05,0.9205275899490776,0.061068702290076333
ciaz-sr 100 tablet,5.8860647739280435e-06,0.8331696259916888,0.03816793893129771
cibiriv tablet,4.2879673447075457e-05,0.8801181259478011,0.08396946564885496
cibis  tablet,4.2879673447075457e-05,0.8801181259478011,0.08396946564885496
cilapam forte tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
cilapam h 0.25 mg/5 mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
cilapam ls 0.25 mg/10 mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
cilapam ls 0.25mg/10mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
cilapam plus 0.5mg/5mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
cilapam plus tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
cilapam-ls 5 tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
cilentra plus 5 tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
cilentra plus lite tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
cilentra plus tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
cinipox 5mg/2.5mg tablet,3.208398501504382e-05,0.8742567192579085,0.07633587786259542
cinzep 0.5mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
cipradep lite 0.25mg/10mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
cipradep plus tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
cipradep-ls tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
ciprex c tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
cirazam 5mg tablet,3.9616768675442404e-05,0.8518346852066435,0.13740458015267176
cirocod 4mg/10mg linctus,9.007234941820291e-05,0.9205275899490776,0.061068702290076333
cit forte 0.5mg/10mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
cita s forte 0.5mg/10mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
cita s plus 0.25mg/5mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
citacross 0.5mg/10mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
citadep plus 0.5mg/5mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
citafeel forte 0.5mg/10mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
citaford s plus tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
citaford-s plus tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
citajoy c 0.5 mg/10 mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
citajoy c 0.5 mg/5 mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
citalin forte tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
citalin lite tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
citalin plus tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
citalviz plus 0.5mg/10mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
citapure plus tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
citcodec fort 0.25mg/20mg tablet,1.6745408863379544e-05,0.7151566249432518,0.061068702290076333
citcodec p 0.25mg/20mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
citofast x 0.5 mg/10 mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
citograph lite 0.25mg/10mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
citograph plus 0.5mg/10mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
citolex plus 0.5mg/10mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
citonin plus 0.5mg/10mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
citpam 0.5mg/10mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
cizaspa-x tablet,5.823643848773817e-05,0.9423980856337065,0.061068702290076333
cizipam 0.25mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
cizipam 0.5mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
clam 0.25mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
clam 0.5mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
clampose 5mg tablet,7.844086586140786e-06,0.7070856043603719,0.030534351145038167
clampose injection,2.7728151452124645e-05,0.73744399117234,0.030534351145038167
clanxit 0.5 tablet md,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
clanz 0.25mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
clanz 0.5mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
clanz 1mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
clanz 2mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
clap 0.5mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
clapy 0.25mg tablet md,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
claz 0.5mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
clb 5mg tablet,3.9616768675442404e-05,0.8518346852066435,0.13740458015267176
cleps 0.5mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
clez 0.5mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
clh 0.5mg tablet md,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
clibtab 5mg/2.5mg tablet,3.208398501504382e-05,0.8742567192579085,0.07633587786259542
clibtab d 2.5mg/5mg/10mg tablet,4.2879673447075457e-05,0.8801181259478011,0.08396946564885496
clidinorm 135mg/5mg tablet,5.823643848773817e-05,0.9423980856337065,0.061068702290076333
clidopil 5 mg/2.5 mg tablet,3.208398501504382e-05,0.8742567192579085,0.07633587786259542
clidore 5mg/2.5mg tablet,3.208398501504382e-05,0.8742567192579085,0.07633587786259542
clidox 2.5 mg/5 mg/10 mg tablet,4.2879673447075457e-05,0.8801181259478011,0.08396946564885496
clidox m 5 mg/2.5 mg tablet,3.208398501504382e-05,0.8742567192579085,0.07633587786259542
clifpred 4mg tablet,7.41249798400105e-07,0.55082671462111,0.030534351145038167
clion 10mg tablet,3.9616768675442404e-05,0.8518346852066435,0.13740458015267176
clion 5 tablet md,3.9616768675442404e-05,0.8518346852066435,0.13740458015267176
clipoxt 2.5mg/5mg/10mg tablet,4.2879673447075457e-05,0.8801181259478011,0.08396946564885496
clirax 5mg/2.5mg tablet,3.208398501504382e-05,0.8742567192579085,0.07633587786259542
clirax d tablet,4.2879673447075457e-05,0.8801181259478011,0.08396946564885496
clistar 2.5 mg/5 mg/10 mg tablet,4.2879673447075457e-05,0.8801181259478011,0.08396946564885496
clistar rt tablet,0.00031180212413533116,0.9589529524306462,0.0916030534351145
muscle pain,5.355715597191317e-09,0.3343484626647145,0.00036703982382088455
clistar-m tablet,5.823643848773817e-05,0.9423980856337065,0.061068702290076333
clistarm tablet,5.823643848773817e-05,0.9423980856337065,0.061068702290076333
clo 0.25mg tablet md,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
clo 0.5mg tablet md,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
cloam 0.5mg tablet,3.9616768675442404e-05,0.8518346852066435,0.13740458015267176
cloam 2mg tablet,3.9616768675442404e-05,0.8518346852066435,0.13740458015267176
cloanxit 1 tablet dt,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
cloba 10 tablet,3.9616768675442404e-05,0.8518346852066435,0.13740458015267176
cloba 20mg tablet,3.9616768675442404e-05,0.8518346852066435,0.13740458015267176
cloba 5 tablet,3.9616768675442404e-05,0.8518346852066435,0.13740458015267176
cloba mt 10mg tablet,3.9616768675442404e-05,0.8518346852066435,0.13740458015267176
cloba mt 2.5 tablet md,3.9616768675442404e-05,0.8518346852066435,0.13740458015267176
cloba mt 5mg tablet,3.9616768675442404e-05,0.8518346852066435,0.13740458015267176
cloba suspension supreme banana,3.9616768675442404e-05,0.8518346852066435,0.13740458015267176
clobacare 10mg tablet,3.9616768675442404e-05,0.8518346852066435,0.13740458015267176
clobacare 5mg tablet,3.9616768675442404e-05,0.8518346852066435,0.13740458015267176
clobaday 20mg tablet,3.9616768675442404e-05,0.8518346852066435,0.13740458015267176
clobaday 5mg tablet,3.9616768675442404e-05,0.8518346852066435,0.13740458015267176
clobafit 10 tablet,3.9616768675442404e-05,0.8518346852066435,0.13740458015267176
clobafit 5 tablet,3.9616768675442404e-05,0.8518346852066435,0.13740458015267176
clobakem 10mg tablet,3.9616768675442404e-05,0.8518346852066435,0.13740458015267176
clobakem 5mg tablet,3.9616768675442404e-05,0.8518346852066435,0.13740458015267176
clobakon 10mg tablet,3.9616768675442404e-05,0.8518346852066435,0.13740458015267176
clobakon 5mg tablet,3.9616768675442404e-05,0.8518346852066435,0.13740458015267176
clobalyf 10 tablet md,3.9616768675442404e-05,0.8518346852066435,0.13740458015267176
clobalyf 5 tablet md,3.9616768675442404e-05,0.8518346852066435,0.13740458015267176
clobamet 10 tablet,3.9616768675442404e-05,0.8518346852066435,0.13740458015267176
clobanig 10mg tablet,3.9616768675442404e-05,0.8518346852066435,0.13740458015267176
clobanil 10mg tablet,3.9616768675442404e-05,0.8518346852066435,0.13740458015267176
clobanil 5mg tablet,3.9616768675442404e-05,0.8518346852066435,0.13740458015267176
clobastar 10mg tablet,3.9616768675442404e-05,0.8518346852066435,0.13740458015267176
clobastar 5mg tablet,3.9616768675442404e-05,0.8518346852066435,0.13740458015267176
clobator 10mg tablet,3.9616768675442404e-05,0.8518346852066435,0.13740458015267176
clobator 20mg tablet,3.9616768675442404e-05,0.8518346852066435,0.13740458015267176
clobator 5mg tablet,3.9616768675442404e-05,0.8518346852066435,0.13740458015267176
clobaz 5mg tablet,3.9616768675442404e-05,0.8518346852066435,0.13740458015267176
clobazaa 10mg tablet,3.9616768675442404e-05,0.8518346852066435,0.13740458015267176
clobazaa 5mg tablet,3.9616768675442404e-05,0.8518346852066435,0.13740458015267176
clobazap 10mg tablet,3.9616768675442404e-05,0.8518346852066435,0.13740458015267176
clobazap 5mg tablet,3.9616768675442404e-05,0.8518346852066435,0.13740458015267176
clobazed 10mg tablet,3.9616768675442404e-05,0.8518346852066435,0.13740458015267176
clobe 10 tablet,3.9616768675442404e-05,0.8518346852066435,0.13740458015267176
clobe 5 tablet,3.9616768675442404e-05,0.8518346852066435,0.13740458015267176
clobex 10 tablet,3.9616768675442404e-05,0.8518346852066435,0.13740458015267176
clobium 10mg tablet,3.9616768675442404e-05,0.8518346852066435,0.13740458015267176
clobium 5mg tablet,3.9616768675442404e-05,0.8518346852066435,0.13740458015267176
clobium suspension,3.9616768675442404e-05,0.8518346852066435,0.13740458015267176
clobius 5mg tablet,3.9616768675442404e-05,0.8518346852066435,0.13740458015267176
cloblus 10mg tablet,3.9616768675442404e-05,0.8518346852066435,0.13740458015267176
cloblus 5mg tablet,3.9616768675442404e-05,0.8518346852066435,0.13740458015267176
clobon 10mg tablet,3.9616768675442404e-05,0.8518346852066435,0.13740458015267176
clocalm 0.25mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
clocalm 0.5mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
clocalm 1mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
clocalm 2mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
clocalm plus 0.5mg/5mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
clocest 0.5mg tablet md,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
clocest 2mg tablet md,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
clocit 0.5mg/10mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
clocit 0.5mg/5mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
clocit l 0.25mg/5mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
cloclo 0.5 tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
clodep 0.25mg tablet md,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
clodep 0.5mg tablet md,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
clodep 1mg tablet md,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
clodep plus 0.5 mg/10 mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
clodep plus h 0.25 mg/10 mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
clodiaz plus 10mg/1mg tablet,6.013519816155538e-05,0.8662895749862519,0.10687022900763359
clodipam 0.5mg/10mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
clodus 5mg tablet,3.9616768675442404e-05,0.8518346852066435,0.13740458015267176
cloford 0.5mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
clogaba 10mg tablet,3.9616768675442404e-05,0.8518346852066435,0.13740458015267176
clogaba 5mg tablet,3.9616768675442404e-05,0.8518346852066435,0.13740458015267176
clogen plus 0.5mg/20mg tablet,1.6745408863379544e-05,0.7151566249432518,0.061068702290076333
clogigo 10mg tablet,3.9616768675442404e-05,0.8518346852066435,0.13740458015267176
clogis 0.25mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
clogis 0.5mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
clogis 1mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
clogis 2mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
clojoy 10 tablet,3.9616768675442404e-05,0.8518346852066435,0.13740458015267176
clojoy 5mg tablet,3.9616768675442404e-05,0.8518346852066435,0.13740458015267176
cloma 0.25mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
cloma 10mg tablet,3.9616768675442404e-05,0.8518346852066435,0.13740458015267176
cloma 1mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
cloma 5mg tablet,3.9616768675442404e-05,0.8518346852066435,0.13740458015267176
clomed es 0.5mg/10mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
clomid 0.25 tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
clomid 0.50 tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
clon 0.25mg tablet md,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
clon 0.5mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
clon 1mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
clona 0.5mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
clonab plus 0.5mg/10mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
clonabeta 0.25mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
clonabeta 0.5mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
clonabeta 1mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
clonabris 0.25 tablet dt,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
clonabris 0.5 tablet dt,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
clonacare ap 0.25mg/20mg tablet,1.6745408863379544e-05,0.7151566249432518,0.061068702290076333
clonacare ec 0.5mg/10mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
clonadel 0.5mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
clonafit 0.25mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
clonafit 0.5 md tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
clonafit beta  tablet,1.6745408863379544e-05,0.7151566249432518,0.061068702290076333
clonafit plus  tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
clonage 0.5mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
clonage-s tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
clonajob plus 0.5mg/10mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
clonam ir 0.25mg tablet md,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
clonam ir 1mg tablet md,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
clonam ir 2mg tablet md,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
clonam-ir 0.5 tablet md,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
clonam-ir 0.5mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
clonam-ir 1mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
clonam-ir 2mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
clonamax 0.5mg tablet md,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
clonamir 0.5mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
clonamust 0.5mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
clonanza 0.25mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
clonanza 0.5mg tablet,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
clonanza plus 0.5mg/10mg tablet,6.825595443939102e-05,0.9317279256442754,0.08396946564885496
clonaone 0.25mg tablet md,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
clonaone 0.5mg tablet md,5.1476376818324204e-05,0.9656712496716,0.04580152671755725
